configuration,execution_order,family,instance,interval_splits,lower_bound,method,n,relative_gap,repeat,root_upper_bound,seconds,seed,status,theta_lp_evaluations,upper_bound
external_coefficient_transfer,second,rwth_knapsack,rwth_knapsack_n=1000_seed=31,8,1898268.6718606784,compressed,1000,1.7845049727093904e-07,0,2053804.5657320584,0.4121465829994122,31,tolerance,27,1898269.0106076668
external_coefficient_transfer,first,rwth_knapsack,rwth_knapsack_n=1000_seed=31,8,1898268.6718606784,compressed,1000,1.7845049727093904e-07,1,2053804.5657320584,0.3986215410004661,31,tolerance,27,1898269.0106076668
external_coefficient_transfer,first,rwth_knapsack,rwth_knapsack_n=1000_seed=31,10,1898268.6718606784,clique,1000,5.758101364293096e-07,0,2190717.2842750717,0.7200515419999647,31,tolerance,33,1898269.7649030213
external_coefficient_transfer,second,rwth_knapsack,rwth_knapsack_n=1000_seed=31,10,1898268.6718606784,clique,1000,5.758101364293096e-07,1,2190717.2842750717,0.6846802079999179,31,tolerance,33,1898269.7649030213
external_coefficient_transfer,first,rwth_knapsack,rwth_knapsack_n=1000_seed=32,12,1893604.2620251337,compressed,1000,8.528663138106486e-08,0,2043562.5697986826,0.542124583000259,32,tolerance,36,1893604.4235242624
external_coefficient_transfer,second,rwth_knapsack,rwth_knapsack_n=1000_seed=32,12,1893604.2620251337,compressed,1000,8.528663138106486e-08,1,2043562.5697986826,0.5585817499995755,32,tolerance,36,1893604.4235242624
external_coefficient_transfer,second,rwth_knapsack,rwth_knapsack_n=1000_seed=32,14,1893604.2620251337,clique,1000,8.528594012053863e-08,0,2184240.070268751,0.8629348339991338,32,tolerance,42,1893604.4235229534
external_coefficient_transfer,first,rwth_knapsack,rwth_knapsack_n=1000_seed=32,14,1893604.2620251337,clique,1000,8.528594012053863e-08,1,2184240.070268751,0.8662709169993832,32,tolerance,42,1893604.4235229534
external_coefficient_transfer,second,rwth_knapsack,rwth_knapsack_n=1000_seed=33,13,1893232.7580066775,compressed,1000,9.340010277579279e-07,0,2042514.0780054985,0.5442796669995005,33,tolerance,36,1893234.5262880193
external_coefficient_transfer,first,rwth_knapsack,rwth_knapsack_n=1000_seed=33,13,1893232.7580066775,compressed,1000,9.340010277579279e-07,1,2042514.0780054985,0.5426991249996718,33,tolerance,36,1893234.5262880193
external_coefficient_transfer,first,rwth_knapsack,rwth_knapsack_n=1000_seed=33,16,1893232.7580066775,clique,1000,0.0,0,2182247.4279947886,0.8889013750003869,33,tolerance,43,1893232.7580066775
external_coefficient_transfer,second,rwth_knapsack,rwth_knapsack_n=1000_seed=33,16,1893232.7580066775,clique,1000,0.0,1,2182247.4279947886,0.8995680409998386,33,tolerance,43,1893232.7580066775
external_coefficient_transfer,second,rwth_knapsack,rwth_knapsack_n=5000_seed=41,11,4119097.4147265838,compressed,5000,3.8149565124937023e-07,0,4561962.94670285,2.6755996660003802,41,tolerance,36,4119098.9861443345
external_coefficient_transfer,first,rwth_knapsack,rwth_knapsack_n=5000_seed=41,11,4119097.4147265838,compressed,5000,3.8149565124937023e-07,1,4561962.94670285,2.7453409159998046,41,tolerance,36,4119098.9861443345
