construct_seconds,family,instance,method,n,query_seconds,repeat,seed,total_seconds
0.09314591700058372,correlated_risk,correlated_risk_n720_m6_g26_s21,dense,720,0.01633558399953472,3,21,0.10959216700030083
0.013332792000255722,correlated_risk,correlated_risk_n720_m6_g26_s21,compressed,720,0.0022180000005391776,3,21,0.01566983300017455
0.013356249999560532,correlated_risk,correlated_risk_n720_m6_g26_s21,compressed,720,0.0021373749996200786,4,21,0.015622124999936204
0.09340770800008613,correlated_risk,correlated_risk_n720_m6_g26_s21,dense,720,0.016198249999433756,4,21,0.10969541700069385
0.09236487500038493,correlated_risk,correlated_risk_n720_m6_g26_s22,dense,720,0.016211957999985316,0,22,0.10866283399991516
0.013256582999929378,correlated_risk,correlated_risk_n720_m6_g26_s22,compressed,720,0.0021739590001743636,0,22,0.015544541999588546
0.013242500000160362,correlated_risk,correlated_risk_n720_m6_g26_s22,compressed,720,0.002132499999788706,1,22,0.01548920899949735
0.0928502920005485,correlated_risk,correlated_risk_n720_m6_g26_s22,dense,720,0.01616349999949307,1,22,0.10910779100049695
0.09244570800001384,correlated_risk,correlated_risk_n720_m6_g26_s22,dense,720,0.016733583999666735,2,22,0.10926887499954319
0.013913583000430663,correlated_risk,correlated_risk_n720_m6_g26_s22,compressed,720,0.0023772499998813146,2,22,0.0164194579992909
0.014376583999364811,correlated_risk,correlated_risk_n720_m6_g26_s22,compressed,720,0.0022350830004143063,3,22,0.01672891599991999
0.09418770899992523,correlated_risk,correlated_risk_n720_m6_g26_s22,dense,720,0.019122208000226237,3,22,0.11343570799999725
0.09393670899953577,correlated_risk,correlated_risk_n720_m6_g26_s22,dense,720,0.016095666000182973,4,22,0.1101244580004277
0.013200915999732388,correlated_risk,correlated_risk_n720_m6_g26_s22,compressed,720,0.0022412090002035256,4,22,0.015567125000416127
0.013225874999989173,correlated_risk,correlated_risk_n720_m6_g26_s23,compressed,720,0.0022137500000098953,0,23,0.015561999999590626
0.09268095900006301,correlated_risk,correlated_risk_n720_m6_g26_s23,dense,720,0.01608124999984284,0,23,0.10884904199974699
0.09318591600003856,correlated_risk,correlated_risk_n720_m6_g26_s23,dense,720,0.016343792000043322,1,23,0.10963179200007289
0.013399458999629132,correlated_risk,correlated_risk_n720_m6_g26_s23,compressed,720,0.002247166999950423,1,23,0.015770334000080766
0.013244290999864461,correlated_risk,correlated_risk_n720_m6_g26_s23,compressed,720,0.00222429200039187,2,23,0.0156009999991511
0.10068637499989563,correlated_risk,correlated_risk_n720_m6_g26_s23,dense,720,0.01644391599984374,2,23,0.11721924999983457
0.09295954099980008,correlated_risk,correlated_risk_n720_m6_g26_s23,dense,720,0.016259707999779494,3,23,0.1093150839997179
0.013687083000149869,correlated_risk,correlated_risk_n720_m6_g26_s23,compressed,720,0.0022277910002230783,3,23,0.016039583999372553
0.01332354199985275,correlated_risk,correlated_risk_n720_m6_g26_s23,compressed,720,0.002221667000412708,4,23,0.015673292000428773
0.1011302919996524,correlated_risk,correlated_risk_n720_m6_g26_s23,dense,720,0.017755750000105763,4,23,0.1189890830000877
0.0018877909997172537,near_tie,near_tie_n90_m6_g9_s21,compressed,90,0.000479834000543633,0,21,0.002390582999396429
0.012086208000255283,near_tie,near_tie_n90_m6_g9_s21,dense,90,0.0021006249999118154,0,21,0.014205082999978913
0.011854665999635472,near_tie,near_tie_n90_m6_g9_s21,dense,90,0.002120999999533524,1,21,0.01399200000014389
0.0018959589997393778,near_tie,near_tie_n90_m6_g9_s21,compressed,90,0.00046466699950542534,1,21,0.002382624999881955
0.0018566250000731088,near_tie,near_tie_n90_m6_g9_s21,compressed,90,0.0005484580005941098,2,21,0.0024298329999510315
0.01199754200024472,near_tie,near_tie_n90_m6_g9_s21,dense,90,0.002051874999779102,2,21,0.014064832999792998
0.011846584000522853,near_tie,near_tie_n90_m6_g9_s21,dense,90,0.0020856250002907473,3,21,0.01394716699996934
0.0018911659999503172,near_tie,near_tie_n90_m6_g9_s21,compressed,90,0.0004749999998239218,3,21,0.002389999999650172
0.0018226669999421574,near_tie,near_tie_n90_m6_g9_s21,compressed,90,0.0004546250002022134,4,21,0.002299124999808555
0.012273416999960318,near_tie,near_tie_n90_m6_g9_s21,dense,90,0.002105707999362494,4,21,0.01439395799934573
0.011818250000033004,near_tie,near_tie_n90_m6_g9_s22,dense,90,0.002118540999617835,0,22,0.013953707999462495
0.0019172090005667997,near_tie,near_tie_n90_m6_g9_s22,compressed,90,0.0004669170002671308,0,22,0.002405041999736568
0.001772624999830441,near_tie,near_tie_n90_m6_g9_s22,compressed,90,0.0005710830000680289,1,22,0.0023661669993089163
0.011764167000364978,near_tie,near_tie_n90_m6_g9_s22,dense,90,0.0020664580006268807,1,22,0.013848000000507454
0.01155862499945215,near_tie,near_tie_n90_m6_g9_s22,dense,90,0.0020917089996146387,2,22,0.013667500000337895
0.0018532080002842122,near_tie,near_tie_n90_m6_g9_s22,compressed,90,0.0004699580003943993,2,22,0.00234558299962373
0.0018131249998987187,near_tie,near_tie_n90_m6_g9_s22,compressed,90,0.0005211659999986296,3,22,0.0023554589997729636
0.011664832999485952,near_tie,near_tie_n90_m6_g9_s22,dense,90,0.0021013329997003893,3,22,0.013782166999590117
0.01286333400003059,near_tie,near_tie_n90_m6_g9_s22,dense,90,0.0022064579998186673,4,22,0.01508479200037982
0.002008333999583556,near_tie,near_tie_n90_m6_g9_s22,compressed,90,0.0004982090003977646,4,22,0.0025274999998146086
0.0019271659994046786,near_tie,near_tie_n90_m6_g9_s23,compressed,90,0.00046633300007670186,0,23,0.0024142080001183785
0.01232724999954371,near_tie,near_tie_n90_m6_g9_s23,dense,90,0.0021065000000817236,0,23,0.014449416999923415
0.011805416999777663,near_tie,near_tie_n90_m6_g9_s23,dense,90,0.002097624999805703,1,23,0.013919459000135248
0.0019104580005659955,near_tie,near_tie_n90_m6_g9_s23,compressed,90,0.0004693749997386476,1,23,0.002403125000455475
0.0018657079999684356,near_tie,near_tie_n90_m6_g9_s23,compressed,90,0.0004627500002243323,2,23,0.002349915999730001
0.01175566600068123,near_tie,near_tie_n90_m6_g9_s23,dense,90,0.0020610830006262404,2,23,0.01383358400016732
0.01175150000017311,near_tie,near_tie_n90_m6_g9_s23,dense,90,0.002074500000162516,3,23,0.013843999999153311
0.0019436669999777223,near_tie,near_tie_n90_m6_g9_s23,compressed,90,0.00046891599959053565,3,23,0.0024378749994866666
0.00187812500007567,near_tie,near_tie_n90_m6_g9_s23,compressed,90,0.0004983329999959096,4,23,0.0024015829994823434
0.0117593749992011,near_tie,near_tie_n90_m6_g9_s23,dense,90,0.002070166000521567,4,23,0.013845958999809227
0.0034617499995874823,near_tie,near_tie_n180_m6_g13_s21,compressed,180,0.0006886660003146972,0,21,0.004185333000350511
0.023230916000102297,near_tie,near_tie_n180_m6_g13_s21,dense,180,0.004117999999834865,0,21,0.027377333000004
0.02332079200004955,near_tie,near_tie_n180_m6_g13_s21,dense,180,0.0041080839991991525,1,21,0.027458915999886813
0.0034454159995220834,near_tie,near_tie_n180_m6_g13_s21,compressed,180,0.0008225419996961136,1,21,0.004312832999858074
0.003449082999395614,near_tie,near_tie_n180_m6_g13_s21,compressed,180,0.000722332999430364,2,21,0.004204834000120172
0.02328654099983396,near_tie,near_tie_n180_m6_g13_s21,dense,180,0.004010916999504843,2,21,0.027321375000610715
0.022984250000263273,near_tie,near_tie_n180_m6_g13_s21,dense,180,0.003964708000239625,3,21,0.026974041999892506
0.003501541999867186,near_tie,near_tie_n180_m6_g13_s21,compressed,180,0.0007228340000438038,3,21,0.004258041999491979
0.003566042000784364,near_tie,near_tie_n180_m6_g13_s21,compressed,180,0.0007230839992189431,4,21,0.0043234579998170375
0.02333395800087601,near_tie,near_tie_n180_m6_g13_s21,dense,180,0.004040374999931373,4,21,0.027401959000599163
0.023543291999885696,near_tie,near_tie_n180_m6_g13_s22,dense,180,0.004109041999981855,0,22,0.027683000000251923
0.0035092910002276767,near_tie,near_tie_n180_m6_g13_s22,compressed,180,0.0007146250000005239,0,22,0.004258083999957307
0.003523334000419709,near_tie,near_tie_n180_m6_g13_s22,compressed,180,0.000727375000678876,1,22,0.004293166000024939
0.023399167000206944,near_tie,near_tie_n180_m6_g13_s22,dense,180,0.004127625000364787,1,22,0.027551999999559484
0.02321929200024897,near_tie,near_tie_n180_m6_g13_s22,dense,180,0.004115667000405665,2,22,0.027361750000636675
0.003485000000182481,near_tie,near_tie_n180_m6_g13_s22,compressed,180,0.0007469170004696934,2,22,0.004269791999831796
0.0035506670001268503,near_tie,near_tie_n180_m6_g13_s22,compressed,180,0.0007232090001707547,3,22,0.004306709000047704
0.02354516600007628,near_tie,near_tie_n180_m6_g13_s22,dense,180,0.004099208000297949,3,22,0.027674208999997063
0.02314891700007138,near_tie,near_tie_n180_m6_g13_s22,dense,180,0.004150958000536775,4,22,0.02732716700029414
0.0034090839999407763,near_tie,near_tie_n180_m6_g13_s22,compressed,180,0.0007991669999682927,4,22,0.004254208000020299
0.003568916999938665,near_tie,near_tie_n180_m6_g13_s23,compressed,180,0.0007162499996411498,0,23,0.004320207999626291
0.023364165999737452,near_tie,near_tie_n180_m6_g13_s23,dense,180,0.003958124999371648,0,23,0.02735241699974722
0.023335916999712936,near_tie,near_tie_n180_m6_g13_s23,dense,180,0.004111792000003334,1,23,0.02747745800024859
0.003545999999914784,near_tie,near_tie_n180_m6_g13_s23,compressed,180,0.000692916999469162,1,23,0.004272625000339758
0.0033759999996618717,near_tie,near_tie_n180_m6_g13_s23,compressed,180,0.000727375000678876,2,23,0.0041355829998792615
0.02318504200047755,near_tie,near_tie_n180_m6_g13_s23,dense,180,0.00407170899961784,2,23,0.027286042000014277
0.02283287500085862,near_tie,near_tie_n180_m6_g13_s23,dense,180,0.003975249999712105,3,23,0.02683175000038318
0.003550375000486383,near_tie,near_tie_n180_m6_g13_s23,compressed,180,0.0007396250002784654,3,23,0.00432912500036764
0.003597208999963186,near_tie,near_tie_n180_m6_g13_s23,compressed,180,0.0006996250003794557,4,23,0.004330416999437148
0.023059957999976177,near_tie,near_tie_n180_m6_g13_s23,dense,180,0.0040549589994043345,4,23,0.027143958000124258
0.006691540999781864,near_tie,near_tie_n360_m6_g18_s21,compressed,360,0.0012317910004639998,0,21,0.007992542000465619
0.04635987500023475,near_tie,near_tie_n360_m6_g18_s21,dense,360,0.00816225000016857,0,21,0.054570457999943756
0.045874041999923065,near_tie,near_tie_n360_m6_g18_s21,dense,360,0.008214790999772958,1,21,0.05413841599965963
0.006810959000176808,near_tie,near_tie_n360_m6_g18_s21,compressed,360,0.0012006249999103602,1,21,0.008074084000327275
0.006843166000180645,near_tie,near_tie_n360_m6_g18_s21,compressed,360,0.0012133329992138897,2,21,0.008116334000078496
0.0456884169998375,near_tie,near_tie_n360_m6_g18_s21,dense,360,0.008169458000338636,2,21,0.0539087910001399
0.046030916999370675,near_tie,near_tie_n360_m6_g18_s21,dense,360,0.008104749999802152,3,21,0.05418312499932654
0.006811917000050016,near_tie,near_tie_n360_m6_g18_s21,compressed,360,0.0011846670004160842,3,21,0.008061624999754713
0.006766499999685038,near_tie,near_tie_n360_m6_g18_s21,compressed,360,0.0011827919997813297,4,21,0.008009041000150319
0.04641575000005105,near_tie,near_tie_n360_m6_g18_s21,dense,360,0.008050790999732271,4,21,0.05451366600027541
0.04589612499967188,near_tie,near_tie_n360_m6_g18_s22,dense,360,0.008163374999639927,0,22,0.05411033400014276
0.006911707999279315,near_tie,near_tie_n360_m6_g18_s22,compressed,360,0.0011877500000991859,0,22,0.008164541000041936
0.006663791999926616,near_tie,near_tie_n360_m6_g18_s22,compressed,360,0.001208833000418963,1,22,0.007939916000395897
0.046309915999700024,near_tie,near_tie_n360_m6_g18_s22,dense,360,0.008136082999953942,1,22,0.05449533400042128
0.04617770799995924,near_tie,near_tie_n360_m6_g18_s22,dense,360,0.00826195799982088,2,22,0.05449037499965925
0.0066819590001614415,near_tie,near_tie_n360_m6_g18_s22,compressed,360,0.0012266670000826707,2,22,0.007970708000357263
0.006742583000232116,near_tie,near_tie_n360_m6_g18_s22,compressed,360,0.0012337500002104207,3,22,0.008037958999921102
0.04607312500047556,near_tie,near_tie_n360_m6_g18_s22,dense,360,0.008217500000682776,3,22,0.054347416999917186
0.04636941599983402,near_tie,near_tie_n360_m6_g18_s22,dense,360,0.008273750000626023,4,22,0.05469408299995848
0.006825999999819032,near_tie,near_tie_n360_m6_g18_s22,compressed,360,0.001187332999506907,4,22,0.008073542000602174
0.0066679169995040866,near_tie,near_tie_n360_m6_g18_s23,compressed,360,0.00129233400002704,0,23,0.008024042000215559
0.0464994169997226,near_tie,near_tie_n360_m6_g18_s23,dense,360,0.008052375000261236,0,23,0.054599874999439635
0.04602616600004694,near_tie,near_tie_n360_m6_g18_s23,dense,360,0.008012540999516204,1,23,0.05408954100039409
0.006765250000171363,near_tie,near_tie_n360_m6_g18_s23,compressed,360,0.001241416999619105,1,23,0.00806691699926887
0.0066537079992485815,near_tie,near_tie_n360_m6_g18_s23,compressed,360,0.0012816250000469154,2,23,0.007999542000106885
0.04600054100046691,near_tie,near_tie_n360_m6_g18_s23,dense,360,0.008212499999899592,2,23,0.054266125000140164
0.046573208999689086,near_tie,near_tie_n360_m6_g18_s23,dense,360,0.00827037500039296,3,23,0.054891167000278074
0.006819457999881706,near_tie,near_tie_n360_m6_g18_s23,compressed,360,0.001186082999993232,3,23,0.008066917000178364
0.006872458000543702,near_tie,near_tie_n360_m6_g18_s23,compressed,360,0.001187374999972235,4,23,0.008121999999275431
0.04628874999980326,near_tie,near_tie_n360_m6_g18_s23,dense,360,0.008090583999546652,4,23,0.05442608300018037
0.013226290999227786,near_tie,near_tie_n720_m6_g26_s21,compressed,720,0.0022781249999752617,0,21,0.015629707999323728
0.09306383300008747,near_tie,near_tie_n720_m6_g26_s21,dense,720,0.016304499999932887,0,21,0.10946350000085658
0.09293820800030517,near_tie,near_tie_n720_m6_g26_s21,dense,720,0.016599458000200684,1,21,0.10962720899988199
0.014718082999934268,near_tie,near_tie_n720_m6_g26_s21,compressed,720,0.002374249999775202,1,21,0.017206500000611413
0.014800207999542181,near_tie,near_tie_n720_m6_g26_s21,compressed,720,0.0024535410002499702,2,21,0.01739045799968153
0.10122908299945266,near_tie,near_tie_n720_m6_g26_s21,dense,720,0.01631504200031486,2,21,0.11763737499950366
0.09402029200009565,near_tie,near_tie_n720_m6_g26_s21,dense,720,0.016530208999938623,3,21,0.11065529100051208
0.013265541999317065,near_tie,near_tie_n720_m6_g26_s21,compressed,720,0.002282417000060377,3,21,0.015670207999392005
0.013383542000156012,near_tie,near_tie_n720_m6_g26_s21,compressed,720,0.0022852090005471837,4,21,0.015790750000633125
0.09332445800009737,near_tie,near_tie_n720_m6_g26_s21,dense,720,0.016191875000004075,4,21,0.10960779200013349
0.09287479099930351,near_tie,near_tie_n720_m6_g26_s22,dense,720,0.016298125000503205,0,22,0.1092579169999226
0.013961708000351791,near_tie,near_tie_n720_m6_g26_s22,compressed,720,0.0024917089995142305,0,22,0.01658404200043151
0.014435457999752543,near_tie,near_tie_n720_m6_g26_s22,compressed,720,0.002405541999905836,1,22,0.01696737500060408
0.10540154200043617,near_tie,near_tie_n720_m6_g26_s22,dense,720,0.01766375000079279,1,22,0.12316008299967507
0.09989987500011921,near_tie,near_tie_n720_m6_g26_s22,dense,720,0.016567791999477777,2,22,0.11656954200043401
0.013618625000162865,near_tie,near_tie_n720_m6_g26_s22,compressed,720,0.0023403750001307344,2,22,0.016083333999631577
0.013362249999772757,near_tie,near_tie_n720_m6_g26_s22,compressed,720,0.002237541000795318,3,22,0.015723583000180952
0.0951121250000142,near_tie,near_tie_n720_m6_g26_s22,dense,720,0.01744791700002679,3,22,0.11264604200005124
0.09515112499957468,near_tie,near_tie_n720_m6_g26_s22,dense,720,0.01627766699948552,4,22,0.11151437500029715
0.013308832999427977,near_tie,near_tie_n720_m6_g26_s22,compressed,720,0.002164667000215559,4,22,0.015588250000291737
0.013827000000674161,near_tie,near_tie_n720_m6_g26_s23,compressed,720,0.0023753750001560547,0,23,0.016327624999576074
0.09302237500014598,near_tie,near_tie_n720_m6_g26_s23,dense,720,0.016225750000558037,0,23,0.10934354100027122
0.09307050000006711,near_tie,near_tie_n720_m6_g26_s23,dense,720,0.015993166000043857,1,23,0.10915291699984664
0.01330833299925871,near_tie,near_tie_n720_m6_g26_s23,compressed,720,0.002270416999635927,1,23,0.015703916999882495
0.01323666600001161,near_tie,near_tie_n720_m6_g26_s23,compressed,720,0.0021744579998994595,2,23,0.015524540999649616
0.09356299999944895,near_tie,near_tie_n720_m6_g26_s23,dense,720,0.01621658300064155,2,23,0.10987729199950991
0.09219595899958222,near_tie,near_tie_n720_m6_g26_s23,dense,720,0.016172458000255574,3,23,0.10845920799965825
0.013211874999797146,near_tie,near_tie_n720_m6_g26_s23,compressed,720,0.0022327500000756118,3,23,0.015562457999294566
0.013138459000401781,near_tie,near_tie_n720_m6_g26_s23,compressed,720,0.002253499999824271,4,23,0.015510833000007551
0.09195995900063281,near_tie,near_tie_n720_m6_g26_s23,dense,720,0.01651529099945037,4,23,0.10858466700028657
0.00199849999989965,many_breakpoints,many_breakpoints_n90_m6_g9_s21,compressed,90,0.0005120000005263137,0,21,0.002533041999413399
0.1999784580002597,many_breakpoints,many_breakpoints_n90_m6_g9_s21,dense,90,0.007430333000229439,0,21,0.20744804100013425
0.19603962499968475,many_breakpoints,many_breakpoints_n90_m6_g9_s21,dense,90,0.007323499999984051,1,21,0.2034036669992929
0.0018353329996898538,many_breakpoints,many_breakpoints_n90_m6_g9_s21,compressed,90,0.0005051660000390257,1,21,0.0023637920003238833
0.0018202499995823018,many_breakpoints,many_breakpoints_n90_m6_g9_s21,compressed,90,0.0005754579997301335,2,21,0.002416959000584029
0.19838304099994275,many_breakpoints,many_breakpoints_n90_m6_g9_s21,dense,90,0.007437000000209082,2,21,0.20585841600041022
0.19844137499967474,many_breakpoints,many_breakpoints_n90_m6_g9_s21,dense,90,0.007491125000342436,3,21,0.20596854199993686
0.0019276250004622852,many_breakpoints,many_breakpoints_n90_m6_g9_s21,compressed,90,0.0005225830000199494,3,21,0.0024730830000407877
0.0019770830003835727,many_breakpoints,many_breakpoints_n90_m6_g9_s21,compressed,90,0.0005015409997213283,4,21,0.0024998749995575054
0.19757454199952917,many_breakpoints,many_breakpoints_n90_m6_g9_s21,dense,90,0.007457624999915424,4,21,0.20506995800042205
0.1965420410006118,many_breakpoints,many_breakpoints_n90_m6_g9_s22,dense,90,0.007284749999598716,0,22,0.20384712499981106
0.001937250000082713,many_breakpoints,many_breakpoints_n90_m6_g9_s22,compressed,90,0.000526333999914641,0,22,0.002485459000126866
0.0019185830005881144,many_breakpoints,many_breakpoints_n90_m6_g9_s22,compressed,90,0.0005020420003347681,1,22,0.002441167000142741
0.19669091699961427,many_breakpoints,many_breakpoints_n90_m6_g9_s22,dense,90,0.007377916999757872,1,22,0.20409420900068653
0.20507116699991457,many_breakpoints,many_breakpoints_n90_m6_g9_s22,dense,90,0.00740475000020524,2,22,0.21250583300025028
0.001902166999570909,many_breakpoints,many_breakpoints_n90_m6_g9_s22,compressed,90,0.0004983749995517428,2,22,0.0024205830004575546
0.001967791999959445,many_breakpoints,many_breakpoints_n90_m6_g9_s22,compressed,90,0.0005195419998926809,3,22,0.002509334000023955
0.1964946250000139,many_breakpoints,many_breakpoints_n90_m6_g9_s22,dense,90,0.007382916000096884,3,22,0.20390416699956404
0.1972068750001199,many_breakpoints,many_breakpoints_n90_m6_g9_s22,dense,90,0.0073940420006692875,4,22,0.204623000000538
0.0020700830000350834,many_breakpoints,many_breakpoints_n90_m6_g9_s22,compressed,90,0.0005265409999992698,4,22,0.0026172079997195397
0.0018947500002468587,many_breakpoints,many_breakpoints_n90_m6_g9_s23,compressed,90,0.0005059160002929275,0,23,0.0024247920000561862
0.20709741700011364,many_breakpoints,many_breakpoints_n90_m6_g9_s23,dense,90,0.007420709000143688,0,23,0.21453962499981571
0.20253337499980262,many_breakpoints,many_breakpoints_n90_m6_g9_s23,dense,90,0.007966708999447292,1,23,0.21052508299999317
0.0021607500002573943,many_breakpoints,many_breakpoints_n90_m6_g9_s23,compressed,90,0.0005276249994494719,1,23,0.002718250000725675
0.001975416999812296,many_breakpoints,many_breakpoints_n90_m6_g9_s23,compressed,90,0.00051870900006179,2,23,0.002515999999559426
0.20151837499997782,many_breakpoints,many_breakpoints_n90_m6_g9_s23,dense,90,0.007402207999803068,2,23,0.20894408300046052
0.19856637500015495,many_breakpoints,many_breakpoints_n90_m6_g9_s23,dense,90,0.007362332999946375,3,23,0.20595349999985046
0.00188520800020342,many_breakpoints,many_breakpoints_n90_m6_g9_s23,compressed,90,0.0005116249994898681,3,23,0.002419124999505584
0.0019119170001431485,many_breakpoints,many_breakpoints_n90_m6_g9_s23,compressed,90,0.00050341699989076,4,23,0.0024355830000786227
0.19822929200017825,many_breakpoints,many_breakpoints_n90_m6_g9_s23,dense,90,0.007574916999146808,4,23,0.20582895799998369
0.0035359579997020774,many_breakpoints,many_breakpoints_n180_m6_g13_s21,compressed,180,0.0007991249995029648,0,21,0.004368625000097381
0.8104869169992526,many_breakpoints,many_breakpoints_n180_m6_g13_s21,dense,180,0.02700333299981139,0,21,0.8375578329996642
0.8036674580007457,many_breakpoints,many_breakpoints_n180_m6_g13_s21,dense,180,0.02723637500002951,1,21,0.8309546250002313
0.0035345000005690963,many_breakpoints,many_breakpoints_n180_m6_g13_s21,compressed,180,0.0007953749991429504,1,21,0.004364041999906476
0.003649582999969425,many_breakpoints,many_breakpoints_n180_m6_g13_s21,compressed,180,0.0008164159999068943,2,21,0.004502167000282498
0.8227714170006948,many_breakpoints,many_breakpoints_n180_m6_g13_s21,dense,180,0.026757750000797387,2,21,0.8495913750002728
0.8333478750000722,many_breakpoints,many_breakpoints_n180_m6_g13_s21,dense,180,0.028985375000047497,3,21,0.8623810419994697
0.00412258300002577,many_breakpoints,many_breakpoints_n180_m6_g13_s21,compressed,180,0.000871332999849983,3,21,0.005033874999753607
0.0037162919998081634,many_breakpoints,many_breakpoints_n180_m6_g13_s21,compressed,180,0.0008756659999562544,4,21,0.004626165999980003
0.8113779579998663,many_breakpoints,many_breakpoints_n180_m6_g13_s21,dense,180,0.02639587500016205,4,21,0.837832499999422
0.8032290839992129,many_breakpoints,many_breakpoints_n180_m6_g13_s22,dense,180,0.026691042000493326,0,22,0.8299742500003049
0.0035700000007636845,many_breakpoints,many_breakpoints_n180_m6_g13_s22,compressed,180,0.0007994999996299157,0,22,0.004405833999953757
0.0035945419995186967,many_breakpoints,many_breakpoints_n180_m6_g13_s22,compressed,180,0.0007917909997559036,1,22,0.004425500000252214
0.816942458000085,many_breakpoints,many_breakpoints_n180_m6_g13_s22,dense,180,0.02914558400061651,1,22,0.8461672920002457
0.8425184999996418,many_breakpoints,many_breakpoints_n180_m6_g13_s22,dense,180,0.027305499999783933,2,22,0.869883917000152
0.0037526670002989704,many_breakpoints,many_breakpoints_n180_m6_g13_s22,compressed,180,0.0008355840000149328,2,22,0.004626208999980008
0.00368849999995291,many_breakpoints,many_breakpoints_n180_m6_g13_s22,compressed,180,0.0008056250007939525,3,22,0.004532124999968801
0.8073119999999108,many_breakpoints,many_breakpoints_n180_m6_g13_s22,dense,180,0.02690062500005297,3,22,0.8342612079995888
0.8071772920002331,many_breakpoints,many_breakpoints_n180_m6_g13_s22,dense,180,0.02687879199947929,4,22,0.8341037499994854
0.0035439169996607234,many_breakpoints,many_breakpoints_n180_m6_g13_s22,compressed,180,0.0007960419998198631,4,22,0.00437800000054267
0.003907875000550121,many_breakpoints,many_breakpoints_n180_m6_g13_s23,compressed,180,0.0007848340001146425,0,23,0.004727749999801745
0.8261212919996979,many_breakpoints,many_breakpoints_n180_m6_g13_s23,dense,180,0.029953166999803216,0,23,0.8561257500005013
0.8259786250000616,many_breakpoints,many_breakpoints_n180_m6_g13_s23,dense,180,0.027078291000179888,1,23,0.8531151670003965
0.0037532079995798995,many_breakpoints,many_breakpoints_n180_m6_g13_s23,compressed,180,0.0007906250002633897,1,23,0.0045781250000800355
0.0036765830000149435,many_breakpoints,many_breakpoints_n180_m6_g13_s23,compressed,180,0.0008180409995475202,2,23,0.004527916999904846
0.8062599579998277,many_breakpoints,many_breakpoints_n180_m6_g13_s23,dense,180,0.026897083000221755,2,23,0.8332307079999737
0.8043514159999177,many_breakpoints,many_breakpoints_n180_m6_g13_s23,dense,180,0.026870749999943655,3,23,0.8312772909994237
0.0035871659993063076,many_breakpoints,many_breakpoints_n180_m6_g13_s23,compressed,180,0.0008206249995055259,3,23,0.0044438329996410175
0.00361004100068385,many_breakpoints,many_breakpoints_n180_m6_g13_s23,compressed,180,0.000804207999863138,4,23,0.004447250000339409
0.8151238750006087,many_breakpoints,many_breakpoints_n180_m6_g13_s23,dense,180,0.027292417000353453,4,23,0.8424756250005885
0.007930458999908296,many_breakpoints,many_breakpoints_n360_m6_g18_s21,compressed,360,0.0018874590004998026,0,21,0.009895499999402091
3.350857624999662,many_breakpoints,many_breakpoints_n360_m6_g18_s21,dense,360,0.0975996249999298,0,21,3.4486274999999296
3.3344825419999324,many_breakpoints,many_breakpoints_n360_m6_g18_s21,dense,360,0.0995356659996105,1,21,3.4341507079998337
0.007179500000347616,many_breakpoints,many_breakpoints_n360_m6_g18_s21,compressed,360,0.001518624999334861,1,21,0.008760707999499573
0.006910875000357919,many_breakpoints,many_breakpoints_n360_m6_g18_s21,compressed,360,0.0015911250002318411,2,21,0.008567708000555285
3.2871020419997876,many_breakpoints,many_breakpoints_n360_m6_g18_s21,dense,360,0.09798008399957325,2,21,3.385210375000497
3.3112675829997897,many_breakpoints,many_breakpoints_n360_m6_g18_s21,dense,360,0.09742050000022573,3,21,3.408821750000243
0.006942208000509709,many_breakpoints,many_breakpoints_n360_m6_g18_s21,compressed,360,0.001517333000265353,3,21,0.008522624999386608
0.006896957999742881,many_breakpoints,many_breakpoints_n360_m6_g18_s21,compressed,360,0.001434374999917054,4,21,0.00839300000006915
3.3144240000001446,many_breakpoints,many_breakpoints_n360_m6_g18_s21,dense,360,0.0978762499998993,4,21,3.4124379159993623
3.316109792000134,many_breakpoints,many_breakpoints_n360_m6_g18_s22,dense,360,0.09840299999996205,0,22,3.414689209000244
0.007022792000498157,many_breakpoints,many_breakpoints_n360_m6_g18_s22,compressed,360,0.0014770420002605533,0,22,0.008564457999455044
0.006929749999471824,many_breakpoints,many_breakpoints_n360_m6_g18_s22,compressed,360,0.0014362910005729645,1,22,0.00843095800064475
3.2873991249998653,many_breakpoints,many_breakpoints_n360_m6_g18_s22,dense,360,0.09738800000013725,1,22,3.3849452920003387
3.273501749999923,many_breakpoints,many_breakpoints_n360_m6_g18_s22,dense,360,0.09770754100009071,2,22,3.37134849999984
0.006938292000086221,many_breakpoints,many_breakpoints_n360_m6_g18_s22,compressed,360,0.001403833000040322,2,22,0.008405125000535918
0.006980042000577669,many_breakpoints,many_breakpoints_n360_m6_g18_s22,compressed,360,0.001388790999953926,3,22,0.008436000000074273
3.3290473330007444,many_breakpoints,many_breakpoints_n360_m6_g18_s22,dense,360,0.09736104200055706,3,22,3.4265474999992875
3.306825208999726,many_breakpoints,many_breakpoints_n360_m6_g18_s22,dense,360,0.09813233299973945,4,22,3.4050824160003685
0.006832833000771643,many_breakpoints,many_breakpoints_n360_m6_g18_s22,compressed,360,0.0015120420002858737,4,22,0.00840837499981717
0.007181791000220983,many_breakpoints,many_breakpoints_n360_m6_g18_s23,compressed,360,0.001525749999927939,0,23,0.008769957999902545
3.302206625000508,many_breakpoints,many_breakpoints_n360_m6_g18_s23,dense,360,0.09755495799981873,0,23,3.3999066249998577
