adaptive_speedup,clique_interval_lp_evaluations,clique_interval_matrix_nnz,clique_interval_matrix_storage_bytes,clique_relative_gap,clique_root_bound,clique_seconds,clique_solver_iterations,clique_splits,clique_status,clique_theta_evaluations,clique_theta_fraction,compressed_all_interval_bounds_certified,compressed_interval_bound_evaluations,compressed_maximum_oracle_optimality_gap,compressed_maximum_scaled_oracle_optimality_gap,compressed_multiplier_evaluations,compressed_relative_gap,compressed_root_bound,compressed_seconds,compressed_splits,compressed_status,compressed_theta_evaluations,compressed_theta_fraction,configuration,family,final_lower_bound_relative_difference,gamma,instance,menu_size,n,repeats,seed,theta_count
1.7325937076432145,21,162468,2117868,5.758101364293096e-07,2190717.2842750717,0.7023658749999413,10676,10,tolerance,33,0.035869565217391305,True,17,0.017088244203478098,9.00373228642305e-09,828,1.7845049727093904e-07,2053804.5657320584,0.40538406199993915,8,tolerance,27,0.029347826086956522,external_coefficient_transfer,rwth_knapsack,0.0,250,rwth_knapsack_n=1000_seed=31,2,1000,2,31,920
1.5709964585065914,28,215725,2813036,8.528594012053863e-08,2184240.070268751,0.8646028754992585,12834,14,tolerance,42,0.0457516339869281,True,24,0.016948117641732097,9.004118465804622e-09,1171,8.528663138106486e-08,2043562.5697986826,0.5503531664999173,12,tolerance,36,0.0392156862745098,external_coefficient_transfer,rwth_knapsack,0.0,250,rwth_knapsack_n=1000_seed=32,2,1000,2,32,918
1.645358151570622,30,230916,3011352,0.0,2182247.4279947886,0.8942347080001127,13215,16,tolerance,43,0.04756637168141593,True,24,0.017468104138970375,9.304528878484119e-09,1171,9.340010277579279e-07,2042514.0780054985,0.5434893959995861,13,tolerance,36,0.03982300884955752,external_coefficient_transfer,rwth_knapsack,0.0,250,rwth_knapsack_n=1000_seed=33,2,1000,2,33,904
2.2856033355429046,29,1122699,14632736,6.723155280563447e-07,4748023.03229161,6.195059937999758,36696,14,tolerance,45,0.014066895904970303,True,23,0.036799133755266666,9.6990325863069e-09,1173,3.8149565124937023e-07,4561962.94670285,2.7104702910000924,11,tolerance,36,0.011253516723976243,external_coefficient_transfer,rwth_knapsack,0.0,500,rwth_knapsack_n=5000_seed=41,2,5000,2,41,3199
2.473198894411993,25,968903,12627136,3.587384675704891e-07,4741513.930070367,5.58287866649971,34346,12,tolerance,39,0.01229120705956508,True,19,0.03637591656297445,9.523043461259005e-09,969,8.757739042706528e-08,4557108.489505693,2.2573512704998393,9,tolerance,30,0.009454774661203908,external_coefficient_transfer,rwth_knapsack,0.0,500,rwth_knapsack_n=5000_seed=42,2,5000,2,42,3173
2.63625025539979,27,1045255,13623384,8.665120343398116e-07,4748523.006014918,5.9380663745000675,35461,13,tolerance,42,0.012999071494893221,True,19,0.036744789220392704,9.600000067242632e-09,969,6.805438067266134e-07,4559658.10977378,2.252466875000664,9,tolerance,30,0.009285051067780872,external_coefficient_transfer,rwth_knapsack,6.805432692953695e-07,500,rwth_knapsack_n=5000_seed=43,2,5000,2,43,3231
2.789171960542093,31,2412102,31425596,4.203239420201916e-07,4894158.362173978,14.8931777709995,49828,15,tolerance,45,0.010031208203299153,True,23,0.04663236439228058,9.846224849925217e-09,1217,4.96544950099669e-07,4756941.923023349,5.339641292000124,11,tolerance,35,0.00780205082478823,external_coefficient_transfer,rwth_knapsack,0.0,500,rwth_knapsack_n=10000_seed=51,2,10000,2,51,4486
3.2208299093051513,31,2412248,31427348,5.760183225737293e-08,4895289.295451231,14.946976687000188,49372,15,tolerance,47,0.010444444444444444,True,19,0.04603344947099686,9.724322199598379e-09,1005,9.864110399392978e-07,4758729.642167823,4.640722145499694,9,tolerance,30,0.006666666666666667,external_coefficient_transfer,rwth_knapsack,3.9657164167238093e-07,500,rwth_knapsack_n=10000_seed=52,2,10000,2,52,4500
3.2445445024829724,31,2411752,31421396,3.4282084222661896e-08,4898033.725780949,14.895387875000324,49003,15,tolerance,46,0.010332434860736747,True,19,0.04612643551081419,9.753395204203093e-09,1005,9.087806499220513e-07,4763675.227427904,4.5909026254998935,9,tolerance,30,0.006738544474393531,external_coefficient_transfer,rwth_knapsack,0.0,500,rwth_knapsack_n=10000_seed=53,2,10000,2,53,4452
