adaptive_speedup,clique_interval_lp_evaluations,clique_interval_matrix_nnz,clique_interval_matrix_storage_bytes,clique_relative_gap,clique_root_bound,clique_seconds,clique_solver_iterations,clique_splits,clique_status,clique_theta_evaluations,clique_theta_fraction,compressed_all_interval_bounds_certified,compressed_interval_bound_evaluations,compressed_maximum_oracle_optimality_gap,compressed_maximum_scaled_oracle_optimality_gap,compressed_multiplier_evaluations,compressed_relative_gap,compressed_root_bound,compressed_seconds,compressed_splits,compressed_status,compressed_theta_evaluations,compressed_theta_fraction,configuration,family,final_lower_bound_relative_difference,gamma,instance,menu_size,n,repeats,seed,theta_count
1.7845411782569272,7,43999,548232,0.0,6628.419165457845,0.13163333400007105,5284,3,exact,12,0.46153846153846156,True,5,6.154665243229829e-05,9.38917495552345e-09,240,1.4165789723661531e-14,6612.970833962043,0.07376312500036875,2,tolerance,9,0.34615384615384615,primary,near_tie,0.0,18,near_tie_n360_m6_g18_s14,6,360,5,14,26
1.392384548547545,7,43999,548232,0.0,6592.840870404399,0.13682725000035134,5460,3,exact,12,0.46153846153846156,True,7,5.8771297517523635e-05,9.026955554829673e-09,336,1.0090822066108984e-12,6579.554450026281,0.09826829099984025,3,tolerance,12,0.46153846153846156,primary,near_tie,0.0,18,near_tie_n360_m6_g18_s15,6,360,5,15,26
1.6945069648113953,8,99080,1235136,0.0,13236.721199910975,0.31629900000007183,12047,4,exact,12,0.46153846153846156,True,7,0.0001182992709800601,9.056213235785731e-09,336,3.8692505712390124e-13,13219.60960810817,0.1866613750007673,3,tolerance,12,0.46153846153846156,primary,near_tie,0.0,26,near_tie_n720_m6_g26_s11,6,720,5,11,26
1.671629239637094,8,99080,1235136,0.0,13268.53877499107,0.3146667909995813,11939,4,exact,12,0.46153846153846156,True,7,0.000120862014227896,9.255096163617374e-09,336,5.488838507137112e-13,13249.286940987899,0.18823958299981314,3,tolerance,12,0.46153846153846156,primary,near_tie,0.0,26,near_tie_n720_m6_g26_s12,6,720,5,12,26
4.171832093454902,5,65381,813432,0.0,13311.611564393093,0.21023704199978965,7405,2,exact,9,0.34615384615384615,True,1,0.00012180783051007893,9.164662907819551e-09,48,6.979778368729589e-14,13291.032276391641,0.05039441600001737,0,tolerance,3,0.11538461538461539,primary,near_tie,0.0,26,near_tie_n720_m6_g26_s13,6,720,5,13,26
1.5081298853514682,7,87991,1096296,0.0,13310.624762439726,0.2933212079997247,10701,3,exact,12,0.46153846153846156,True,7,0.00012179127406852785,9.315843802515136e-09,336,9.673368272240181e-14,13294.495486102527,0.19449333300053695,3,tolerance,12,0.46153846153846156,primary,near_tie,0.0,26,near_tie_n720_m6_g26_s14,6,720,5,14,26
1.699359465560233,8,99080,1235136,0.0,13229.669884381849,0.3165732500001468,12144,4,exact,12,0.46153846153846156,True,7,0.00011876239295816049,9.099273903447577e-09,336,8.196049307201237e-13,13209.56539439226,0.1862897500004692,3,tolerance,12,0.46153846153846156,primary,near_tie,0.0,26,near_tie_n720_m6_g26_s15,6,720,5,15,26
1.9058669246526765,8,198152,2470080,5.0501789121194994e-15,26666.339040165924,0.7005716670000766,23437,4,tolerance,12,0.46153846153846156,True,7,0.00023798691836418584,9.090715650840885e-09,336,3.4436760527777016e-13,26653.553904676923,0.3675868750005975,3,tolerance,12,0.46153846153846156,primary,near_tie,0.0,37,near_tie_n1440_m6_g37_s11,6,1440,5,11,26
4.937260069940817,5,130757,1626744,3.5478019973640937e-15,26676.41211495547,0.48875891600073373,15445,2,tolerance,9,0.34615384615384615,True,1,0.00024381211915169843,9.144946106439812e-09,48,1.6906641056669663e-13,26660.85904869439,0.09899395800039201,0,tolerance,3,0.11538461538461539,primary,near_tie,0.0,37,near_tie_n1440_m6_g37_s12,6,1440,5,12,26
4.851408701785891,5,130757,1626744,4.2441882045055944e-15,26591.148117025194,0.4923917080004685,15473,2,tolerance,9,0.34615384615384615,True,1,0.00024512194795534015,9.224757848696704e-09,48,2.957240813461963e-14,26572.182378746296,0.1014945839997381,0,tolerance,3,0.11538461538461539,primary,near_tie,0.0,37,near_tie_n1440_m6_g37_s13,6,1440,5,13,26
1.788787518929836,7,175975,2192424,7.653221427432553e-15,26642.566276513182,0.6536642500004746,21127,3,tolerance,12,0.46153846153846156,True,7,0.00024674587257322855,9.432267071150371e-09,336,1.7083083543376235e-13,26619.746355034644,0.36542308300067816,3,tolerance,12,0.46153846153846156,primary,near_tie,0.0,37,near_tie_n1440_m6_g37_s14,6,1440,5,14,26
